participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,target, participant
3,10,0,0,28.954,28954,-9.32,2.21,2.85,9.9934,0.2716,0.4494,3.0543,73.56,-4.75,94.19,-6.1637,-1.4402,1.8917,6.6063,P003_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_02.csv,2,2.0
3,10,0,0,29.075,29075,-7.17,3.23,3.85,8.7558,-0.1942,0.1691,1.8566,66.88,36.19,110.56,-6.2963,-0.8248,2.1497,6.7041,P003_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_02.csv,2,2.0
3,10,0,0,29.196,29196,-6.8,7.12,2.22,10.0927,-0.7581,-0.2029,2.2417,57.31,57.94,121.19,-6.3626,0.2221,2.159,6.7226,P003_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_02.csv,2,2.0
4,1,0,0,0.0,0,-2.33,9.23,0.44,9.5297,-0.1473,0.0425,0.0447,14.81,87.81,12.63,-2.709,9.219,0.3408,9.6149,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,0.122,122,-2.33,9.47,0.14,9.7534,-0.0305,0.0164,0.0087,14.63,88.56,12.56,-2.6591,9.2521,0.3143,9.6318,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,0.284,284,-2.52,9.21,0.34,9.5546,0.0076,-0.0273,-0.0818,15.31,88.06,11.81,-2.6407,9.2466,0.3177,9.6215,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,0.404,404,-2.72,9.32,0.15,9.71,-0.0338,-0.0262,-0.108,15.69,88.38,11.56,-2.6512,9.2562,0.2956,9.633,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,0.531,531,-2.78,9.26,0.28,9.6724,0.0164,-0.0033,-0.1014,16.19,88.44,11.13,-2.6682,9.2567,0.2936,9.6381,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,0.652,652,-2.67,9.37,0.24,9.7459,0.0055,-0.0589,-0.084,16.44,88.44,11.06,-2.6684,9.2717,0.2865,9.6523,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,0.773,773,-2.95,9.26,0.2,9.7206,0.0425,-0.0207,-0.0818,16.63,88.31,11.19,-2.7055,9.2701,0.2751,9.6608,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,0.893,893,-3.01,9.07,0.23,9.5592,0.0,-0.0262,-0.0829,16.88,88.19,11.13,-2.7456,9.2438,0.2692,9.6467,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,1.015,1015,-2.91,9.2,0.32,9.6546,-0.0044,-0.0513,-0.1887,17.63,88.31,10.63,-2.7673,9.238,0.2759,9.6475,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,1.135,1135,-2.83,9.35,0.33,9.7745,0.0098,-0.0175,-0.0807,18.19,88.31,10.31,-2.7756,9.2527,0.283,9.6642,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,1.297,1297,-2.26,9.59,0.89,9.8928,0.0,0.036,-0.3043,19.38,87.88,9.06,-2.7076,9.2972,0.363,9.6902,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,1.423,1423,-4.2,10.88,1.15,11.7191,-0.5181,0.1767,0.0425,22.19,89.31,4.81,-2.9043,9.5058,0.4667,9.9505,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,1.544,1544,-3.58,11.53,0.12,12.0736,-0.3327,0.9708,1.1857,17.44,90.56,3.88,-2.9933,9.7725,0.421,10.2293,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,1.665,1665,-1.15,12.83,-1.12,12.93,-0.5225,0.637,2.534,4.56,92.06,10.06,-2.7504,10.1754,0.2179,10.5428,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,1.786,1786,-0.52,12.73,-2.51,12.9855,-0.0131,-0.0251,3.5681,-15.25,94.13,28.63,-2.4565,10.512,-0.1415,10.7962,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,1.907,1907,2.04,8.07,-1.27,8.4202,0.5596,-0.9545,4.4124,-43.0,90.63,57.31,-1.864,10.1902,-0.2902,10.3634,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,2.028,2028,5.37,-3.57,0.35,6.4579,1.5435,-1.4781,3.4427,-68.56,65.88,85.06,-0.9107,8.377,-0.2059,8.4289,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,1,0,0,2.149,2149,8.26,-1.47,4.25,9.4048,1.6952,-0.1102,-2.3366,-60.69,45.44,69.88,0.2977,7.0794,0.3813,7.0959,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,2.316,2316,6.27,7.52,2.09,10.0116,-0.9883,-0.672,-2.0235,-42.5,61.31,51.25,1.0847,7.1375,0.6065,7.2449,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,2.438,2438,3.11,7.94,3.77,9.3236,-0.4156,-0.7199,-1.6832,-28.19,66.63,42.5,1.3516,7.2432,1.0233,7.439,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,2.558,2558,1.76,9.7,3.36,10.4152,-0.624,-0.5749,-1.4094,-16.5,69.88,35.5,1.4054,7.567,1.3313,7.8107,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,2.68,2680,0.26,9.98,3.26,10.5022,-0.42,-0.4603,-1.3581,-7.06,73.19,29.75,1.2545,7.8849,1.5854,8.14,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,2.8,2800,-1.85,10.08,2.77,10.6161,-0.1778,-0.2345,-0.829,0.56,75.19,24.0,0.8454,8.1742,1.7415,8.4003,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,2.921,2921,-1.14,9.53,2.87,10.0179,-0.0753,-0.0807,-0.7778,5.94,75.88,19.06,0.5838,8.3529,1.8902,8.5839,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,3.042,3042,-1.96,9.43,2.29,9.9,-0.12,-0.1069,-0.6,10.69,76.69,14.94,0.2486,8.4948,1.9429,8.7177,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,3.166,3166,-2.44,8.79,2.06,9.3521,-0.2542,0.0218,-0.3982,13.38,77.63,11.75,-0.1057,8.5337,1.9583,8.7561,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,3.33,3330,-3.47,9.42,1.34,10.1278,-0.2782,0.1244,-0.3916,17.94,80.06,5.75,-0.549,8.6505,1.8768,8.8688,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,3.451,3451,-3.48,9.21,1.05,9.9014,-0.2193,0.0295,-0.4276,20.38,81.56,2.38,-0.9353,8.7242,1.7679,8.9505,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,3.572,3572,-3.21,8.97,1.27,9.6113,-0.0218,-0.0065,-0.4451,22.69,82.0,359.81,-1.235,8.7566,1.7023,9.0056,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,3.694,3694,-4.41,8.49,1.15,9.6359,-0.0491,-0.084,-0.2673,25.94,82.19,357.19,-1.6534,8.7215,1.6295,9.0251,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,3.814,3814,-4.61,8.47,1.0,9.695,0.0,0.0305,-0.2313,27.81,82.38,355.5,-2.043,8.6883,1.5466,9.0583,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,3.935,3935,-4.81,8.45,1.02,9.7765,0.0654,-0.1222,-0.2236,30.06,82.0,353.81,-2.4076,8.6569,1.4772,9.1061,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,4.057,4057,-4.82,8.0,0.96,9.389,0.1091,-0.2116,-0.2705,31.31,82.13,354.31,-2.7255,8.5704,1.409,9.103,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,4.182,4182,-5.23,7.88,1.06,9.5169,0.1025,-0.1342,-0.2596,33.31,82.0,354.0,-3.0555,8.4794,1.363,9.1156,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,4.345,4345,-5.41,8.34,1.02,9.9932,-0.216,-0.1069,0.0971,34.75,83.38,354.0,-3.3658,8.461,1.3178,9.2008,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,4.465,4465,-5.17,8.7,0.82,10.1534,-0.1724,0.096,0.4309,32.56,84.88,355.5,-3.6035,8.4925,1.2522,9.31,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,4.587,4587,-4.3,9.3,0.75,10.2734,-0.1789,0.18,0.8127,28.06,85.5,358.5,-3.6953,8.5989,1.186,9.4342,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,4.708,4708,-3.89,9.53,0.55,10.308,-0.1374,0.1396,0.9752,21.44,86.38,3.56,-3.721,8.7216,1.1022,9.5461,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,4.828,4828,-3.0,10.57,0.67,11.0079,0.0262,0.1734,1.009,14.5,86.44,9.31,-3.626,8.9652,1.0453,9.727,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,4.95,4950,-1.57,11.15,1.04,11.3079,0.024,0.0087,1.2719,6.44,85.94,16.5,-3.355,9.2531,1.0446,9.8978,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,5.075,5075,-0.81,12.86,0.31,12.8892,0.1287,-0.0545,2.0639,-3.81,85.81,26.69,-3.0197,9.7284,0.9478,10.2303,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,5.197,5197,-0.04,11.73,-0.07,11.7303,0.5127,0.0884,3.7885,-25.13,83.31,47.13,-2.627,9.9921,0.8137,10.3637,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,5.359,5359,4.33,-4.19,1.39,6.1836,0.6076,0.0436,5.0931,-63.25,68.25,81.19,-1.7103,8.1233,0.8896,8.3489,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,5.48,5480,7.09,-2.71,2.71,8.0595,1.4955,-0.7647,-2.0409,-65.81,45.38,81.06,-0.5506,6.6957,1.1295,6.8126,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,2,0,0,5.601,5601,7.63,4.85,3.99,9.8823,-0.6436,-0.6752,-1.9679,-50.63,56.38,63.63,0.5274,6.4525,1.5064,6.647,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,5.727,5727,4.43,6.64,3.32,8.6451,-0.9141,-0.2705,-1.6319,-40.19,65.44,58.25,1.0416,6.4772,1.7454,6.7887,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,5.849,5849,4.78,8.27,2.5,9.8738,-0.3447,-0.4505,-1.886,-28.31,71.19,50.0,1.5343,6.7135,1.8448,7.1294,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,5.969,5969,0.63,8.56,2.34,8.8964,-0.2171,-0.7527,-0.9588,-16.38,72.63,41.56,1.4151,6.9568,1.9101,7.3517,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,6.09,6090,-0.33,10.8,1.95,10.9796,-0.3131,-0.9981,-1.1028,-5.69,73.69,38.06,1.1851,7.4632,1.9154,7.7957,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,6.211,6211,-0.66,10.76,2.52,11.0708,-0.5203,-0.5901,-0.9447,1.94,76.13,35.06,0.942,7.8977,1.995,8.2,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,6.374,6374,-1.83,10.03,1.76,10.3464,-0.4352,-0.0469,-0.3807,8.06,80.75,31.06,0.5767,8.1787,1.9641,8.4309,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,6.5,6500,-2.8,9.43,0.95,9.8827,-0.3403,0.2291,-0.3327,10.5,83.0,27.63,0.1318,8.3435,1.8304,8.543,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,6.622,6622,-2.4,9.37,1.05,9.7293,-0.3327,0.372,-0.9359,14.88,84.63,19.81,-0.2019,8.4788,1.7276,8.6554,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,6.742,6742,-2.71,9.21,0.1,9.6009,-0.4145,-0.1156,-0.3338,18.0,87.19,15.38,-0.5324,8.5752,1.5131,8.7239,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,6.863,6863,-4.39,9.31,-0.04,10.2932,-0.0175,0.2869,-0.5007,22.19,88.38,10.44,-1.0407,8.672,1.3085,8.8317,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,6.984,6984,-4.16,8.57,0.41,9.5351,0.0175,0.372,-0.4451,25.38,87.06,5.06,-1.4518,8.6586,1.1901,8.8597,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,7.105,7105,-5.43,8.22,0.45,9.8618,-0.2683,0.1331,-0.8312,30.19,86.94,358.75,-1.976,8.6008,1.0925,8.8922,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,7.226,7226,-5.19,8.45,-0.11,9.9172,-0.3218,0.0589,-0.2334,32.56,88.88,355.06,-2.3995,8.5809,0.9341,8.9589,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,7.391,7391,-5.3,8.04,-0.22,9.6322,-0.0774,0.0698,-0.1778,34.38,90.06,352.13,-2.7817,8.5096,0.782,8.9868,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,7.513,7513,-5.09,8.24,-0.12,9.6861,-0.0873,-0.0436,0.2542,34.06,90.63,352.38,-3.0859,8.4741,0.6631,9.0428,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,7.635,7635,-4.91,8.65,-0.14,9.9474,0.0578,-0.1909,0.36,31.63,91.38,355.94,-3.3263,8.4973,0.5573,9.1421,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,7.756,7756,-4.81,10.25,0.11,11.323,0.324,-0.0818,0.6381,28.88,90.63,0.25,-3.5218,8.7282,0.4984,9.4251,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,7.877,7877,-5.08,10.84,0.96,12.0097,0.3327,0.1778,1.3788,22.5,88.0,7.63,-3.7271,9.0065,0.5592,9.7633,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,7.998,7998,-3.86,13.09,0.8,13.6707,-0.0142,0.7941,2.7576,8.94,86.5,17.88,-3.7446,9.5446,0.5909,10.2699,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,8.118,8118,0.1,12.98,-0.17,12.9815,0.5803,0.6763,4.1724,-15.19,85.38,36.25,-3.238,9.9973,0.4907,10.5201,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,8.239,8239,-0.57,5.59,-0.07,5.6194,1.0079,0.1865,4.3993,-43.56,77.88,60.69,-2.8864,9.4165,0.4168,9.8578,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,8.407,8407,8.12,-5.32,1.05,9.7642,0.7025,-0.3229,0.384,-73.31,50.25,87.38,-1.4361,7.4746,0.5002,7.6278,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,3,0,0,8.528,8528,7.42,2.57,2.61,8.2749,0.2465,-0.0327,-2.7205,-58.19,61.88,68.75,-0.2691,6.8283,0.7782,6.8778,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,8.649,8649,4.85,6.97,1.95,8.7124,-0.8956,-0.6861,-2.0879,-43.25,70.75,56.13,0.4055,6.847,0.9326,6.9221,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,8.769,8769,2.18,8.68,1.79,9.1268,-0.4756,-0.3785,-2.5558,-29.19,75.44,47.69,0.6393,7.0885,1.0456,7.1937,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,8.891,8891,1.91,10.1,1.73,10.4236,-0.6774,-0.1451,-1.7901,-14.94,79.88,35.19,0.8068,7.4854,1.1358,7.6139,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,9.011,9011,-0.11,10.66,0.83,10.6928,-0.4974,-0.4571,-1.3504,-4.5,84.06,27.44,0.686,7.9037,1.0955,8.0087,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,9.132,9132,-2.13,11.39,0.85,11.6186,0.0796,-0.2389,-1.0581,5.56,85.31,19.94,0.3149,8.3631,1.0632,8.4363,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,9.27,9270,-2.05,9.71,1.31,10.0101,0.1996,-0.1298,-0.588,11.0,83.81,15.25,0.0033,8.5406,1.0957,8.6106,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,9.432,9432,-2.29,9.41,0.59,9.7026,-0.2454,-0.072,-0.4636,13.63,84.63,13.63,-0.2989,8.6552,1.029,8.7212,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,9.554,9554,-3.8,9.58,0.48,10.3173,-0.0709,-0.024,-0.4178,17.19,85.69,9.75,-0.7603,8.777,0.9567,8.8617,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,9.676,9676,-3.11,8.32,0.8,8.9182,-0.0185,0.0393,-0.4538,19.56,85.63,7.25,-1.0699,8.7168,0.936,8.832,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,9.801,9801,-5.32,8.38,0.46,9.9367,-0.1909,0.1342,-0.5596,25.0,86.13,1.06,-1.63,8.6724,0.8733,8.8674,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,9.923,9923,-4.82,8.15,0.3,9.4734,-0.1931,0.1767,-0.5978,28.81,87.0,355.69,-2.0503,8.6036,0.7978,8.8804,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,10.043,10043,-6.15,7.78,0.41,9.9257,-0.0458,0.1822,-0.9436,35.75,86.44,347.38,-2.5906,8.4951,0.7467,8.9126,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,10.164,10164,-5.81,7.65,0.25,9.6094,-0.1113,-0.1996,-0.5247,40.13,86.81,343.19,-3.0148,8.3837,0.6812,8.9353,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,10.285,10285,-6.55,7.78,0.03,10.1701,-0.0742,-0.2476,-0.0829,42.13,89.06,342.5,-3.4807,8.3041,0.5954,9.0238,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,10.448,10448,-6.17,9.01,0.07,10.9203,-0.0753,-0.1571,1.3472,39.56,91.44,346.19,-3.835,8.3972,0.5262,9.2464,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,10.569,10569,-6.81,10.0,-0.44,12.1066,0.3294,0.264,1.0756,30.88,90.44,355.06,-4.2271,8.6084,0.3989,9.5985,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,10.695,10695,-5.42,10.17,1.08,11.5746,0.4123,0.3894,1.8141,22.19,86.0,2.63,-4.3843,8.8142,0.4886,9.8565,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,10.816,10816,-4.74,11.82,0.82,12.7614,-0.1887,0.4472,3.231,4.88,85.06,17.56,-4.4311,9.2102,0.5323,10.2346,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,10.937,10937,-0.27,10.64,-0.58,10.6592,0.18,0.3992,3.8801,-21.31,85.63,39.81,-3.8828,9.3987,0.3857,10.1764,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,11.057,11057,2.13,4.66,0.48,5.1462,0.7789,-0.2803,3.7634,-46.5,79.63,63.5,-3.0905,8.7742,0.3981,9.3111,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,11.179,11179,9.22,-3.84,1.75,10.1398,0.9021,-0.6349,2.4576,-67.19,58.0,83.94,-1.4683,7.112,0.5763,7.2848,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,4,0,0,11.3,11300,6.92,0.92,3.37,7.7518,0.4309,-0.2454,-2.5504,-58.63,54.19,73.0,-0.3629,6.296,0.9444,6.3768,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,11.468,11468,5.46,7.67,1.81,9.5873,-1.0996,-0.2443,-1.4028,-41.63,70.13,58.19,0.4044,6.4771,1.0585,6.5755,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,11.589,11589,2.2,9.55,1.82,9.9677,-0.7439,-0.6,-2.2144,-30.31,76.75,52.94,0.641,6.882,1.1588,7.0083,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,11.71,11710,2.61,9.31,1.92,9.8577,-0.1484,-0.1396,-1.2065,-19.88,79.06,45.13,0.9005,7.202,1.2591,7.3665,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,11.83,11830,-0.21,10.7,1.46,10.8012,-0.1985,-0.3469,-1.7148,-8.38,80.38,35.56,0.7541,7.6629,1.2856,7.8065,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,11.952,11952,-1.82,9.92,1.28,10.1665,-0.1658,-0.1734,-0.9807,0.13,81.44,27.63,0.4149,7.9603,1.2849,8.074,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,12.073,12073,-1.6,10.22,1.26,10.4209,-0.2749,-0.0589,-0.7407,6.0,82.88,22.25,0.1494,8.2581,1.2816,8.3583,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,12.199,12199,-2.6,9.31,0.81,9.7001,-0.1713,-0.0491,-0.4941,10.19,84.38,18.25,-0.2129,8.3967,1.2194,8.4875,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,12.321,12321,-2.56,10.15,0.61,10.4856,-0.0993,-0.036,-0.9207,14.19,85.31,14.63,-0.5222,8.6278,1.1391,8.7183,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,12.484,12484,-3.1,8.73,0.66,9.2875,-0.1636,0.2225,0.0851,16.31,85.88,10.94,-0.8619,8.6412,1.076,8.7505,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,12.605,12605,-3.67,8.56,0.37,9.3209,-0.3992,0.2618,-0.2422,18.06,87.19,6.88,-1.2319,8.6305,0.983,8.7732,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,12.726,12726,-3.78,9.26,0.04,10.0019,-0.2683,0.2793,-0.6545,21.19,89.06,1.31,-1.5677,8.7135,0.8587,8.8949,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,12.846,12846,-4.39,8.48,0.15,9.5501,-0.0469,0.0393,-0.6534,25.31,89.44,355.63,-1.9396,8.6827,0.7653,8.9296,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,12.973,12973,-5.39,8.22,-0.15,9.8307,0.0938,-0.2182,-0.684,29.94,89.81,352.06,-2.3943,8.6217,0.6447,8.9712,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,13.094,13094,-5.89,7.79,-0.22,9.7686,0.24,-0.1298,-0.661,35.06,89.44,349.38,-2.8549,8.5121,0.5308,8.9938,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,13.214,13214,-6.36,7.21,0.29,9.6186,0.0753,-0.096,-0.6152,39.38,88.69,346.69,-3.3168,8.3405,0.499,8.9897,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,13.335,13335,-6.79,8.24,0.47,10.6875,-0.2618,0.0338,-0.3872,42.69,89.69,343.56,-3.7745,8.3273,0.4952,9.1562,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,13.498,13498,-6.37,8.8,-0.35,10.8692,-0.1778,0.2182,1.1137,37.38,91.06,346.38,-4.1165,8.3896,0.3838,9.353,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,13.62,13620,-5.93,9.69,-0.19,11.3621,0.2422,0.2018,0.9927,30.0,89.5,352.5,-4.3555,8.5609,0.3082,9.6101,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,13.741,13741,-5.17,10.89,0.99,12.0955,0.5061,0.0698,1.9613,20.0,86.63,2.75,-4.4628,8.8679,0.3981,9.9355,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,13.866,13866,-3.07,11.27,1.66,11.798,0.3567,0.3316,2.9311,1.94,83.25,20.06,-4.2793,9.1844,0.5643,10.1481,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,13.987,13987,0.83,10.63,0.46,10.6723,0.4658,0.6916,4.0873,-23.19,81.38,40.88,-3.606,9.3749,0.5506,10.0596,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,14.107,14107,0.87,5.41,0.5,5.5023,0.8214,-0.0993,3.1078,-46.94,73.63,61.88,-3.0162,8.8524,0.5439,9.368,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,14.228,14228,7.49,-5.39,1.37,9.3289,0.3469,-0.0665,2.2995,-67.5,53.5,81.19,-1.6317,6.9756,0.6528,7.1936,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,5,0,0,14.35,14350,8.19,3.07,3.19,9.3101,-0.1669,-0.2858,-2.0791,-60.06,58.69,74.13,-0.3375,6.461,0.9871,6.5447,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,6,0,0,14.512,14512,5.67,7.11,2.16,9.347,-0.7723,-0.3709,-2.042,-42.81,71.38,59.63,0.4542,6.5465,1.1417,6.6608,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,6,0,0,14.633,14633,3.4,8.82,1.99,9.6598,-0.5454,-0.348,-1.7388,-30.5,76.44,51.56,0.8423,6.8461,1.2535,7.0107,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,6,0,0,14.759,14759,1.83,9.61,1.54,9.9032,-0.2673,-0.2193,-1.3254,-18.38,79.44,41.19,0.9725,7.2103,1.2912,7.3893,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,6,0,0,14.88,14880,0.77,9.9,1.39,10.0267,-0.1189,-0.4811,-1.6439,-8.19,80.56,32.81,0.9458,7.5647,1.3042,7.7344,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,6,0,0,15.001,15001,-1.8,10.2,1.64,10.4866,-0.0524,-0.3218,-1.2043,2.06,81.0,25.31,0.584,7.912,1.3485,8.0473,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
4,6,0,0,15.123,15123,-1.63,9.09,1.41,9.342,-0.2509,-0.2585,-0.6709,7.94,82.13,21.06,0.2922,8.0672,1.3566,8.1857,P004_Dumbbell_Concentration_Curls_03.csv,2,2.0
